"Facility ID","Measure ID","Value","Footnote","Start Date","End Date"
140161,MSPB-1,0.952793,,01/01/2021,12/31/2021
140162,MSPB-1,0.925960,,01/01/2021,12/31/2021
140164,MSPB-1,1.054867,,01/01/2021,12/31/2021
140166,MSPB-1,0.988741,,01/01/2021,12/31/2021
140167,MSPB-1,0.992077,,01/01/2021,12/31/2021
140172,MSPB-1,0.984886,,01/01/2021,12/31/2021
140174,MSPB-1,0.959790,,01/01/2021,12/31/2021
140177,MSPB-1,1.056738,,01/01/2021,12/31/2021
140179,MSPB-1,0.991193,,01/01/2021,12/31/2021
140180,MSPB-1,1.031485,,01/01/2021,12/31/2021
140181,MSPB-1,1.014759,,01/01/2021,12/31/2021
140182,MSPB-1,1.001301,,01/01/2021,12/31/2021
140184,MSPB-1,0.947317,,01/01/2021,12/31/2021
140185,MSPB-1,0.962938,,01/01/2021,12/31/2021
140186,MSPB-1,1.049942,,01/01/2021,12/31/2021
140187,MSPB-1,0.965623,,01/01/2021,12/31/2021
140189,MSPB-1,0.947043,,01/01/2021,12/31/2021
140191,MSPB-1,1.076170,,01/01/2021,12/31/2021
140197,MSPB-1,0.987684,,01/01/2021,12/31/2021
140200,MSPB-1,0.994862,,01/01/2021,12/31/2021
140202,MSPB-1,0.968076,,01/01/2021,12/31/2021
140206,MSPB-1,1.090032,,01/01/2021,12/31/2021
140208,MSPB-1,0.989674,,01/01/2021,12/31/2021
140209,MSPB-1,0.974186,,01/01/2021,12/31/2021
140210,MSPB-1,0.980646,,01/01/2021,12/31/2021
140211,MSPB-1,1.037980,,01/01/2021,12/31/2021
140213,MSPB-1,0.999594,,01/01/2021,12/31/2021
140217,MSPB-1,1.145976,,01/01/2021,12/31/2021
140223,MSPB-1,1.035192,,01/01/2021,12/31/2021
140224,MSPB-1,0.976485,,01/01/2021,12/31/2021
140228,MSPB-1,1.003311,,01/01/2021,12/31/2021
140231,MSPB-1,1.006207,,01/01/2021,12/31/2021
140233,MSPB-1,1.026478,,01/01/2021,12/31/2021
140234,MSPB-1,0.979046,,01/01/2021,12/31/2021
140239,MSPB-1,1.026852,,01/01/2021,12/31/2021
140242,MSPB-1,0.999357,,01/01/2021,12/31/2021
140251,MSPB-1,1.110627,,01/01/2021,12/31/2021
140252,MSPB-1,1.014578,,01/01/2021,12/31/2021
140258,MSPB-1,1.075498,,01/01/2021,12/31/2021
140275,MSPB-1,0.960941,,01/01/2021,12/31/2021
140276,MSPB-1,0.994111,,01/01/2021,12/31/2021
140280,MSPB-1,0.979547,,01/01/2021,12/31/2021
140281,MSPB-1,0.992835,,01/01/2021,12/31/2021
140286,MSPB-1,1.036035,,01/01/2021,12/31/2021
140288,MSPB-1,1.033297,,01/01/2021,12/31/2021
140289,MSPB-1,0.985464,,01/01/2021,12/31/2021
140290,MSPB-1,1.089441,,01/01/2021,12/31/2021
140291,MSPB-1,0.930805,,01/01/2021,12/31/2021
140292,MSPB-1,1.068266,,01/01/2021,12/31/2021
140294,MSPB-1,1.035824,,01/01/2021,12/31/2021
140300,MSPB-1,0.712026,,01/01/2021,12/31/2021
140304,MSPB-1,1.026539,,01/01/2021,12/31/2021
150001,MSPB-1,0.958846,,01/01/2021,12/31/2021
150002,MSPB-1,1.100381,,01/01/2021,12/31/2021
150004,MSPB-1,1.087619,,01/01/2021,12/31/2021
150005,MSPB-1,0.916813,,01/01/2021,12/31/2021
150006,MSPB-1,0.981376,,01/01/2021,12/31/2021
150007,MSPB-1,0.980747,,01/01/2021,12/31/2021
150008,MSPB-1,1.126653,,01/01/2021,12/31/2021
150009,MSPB-1,1.045964,,01/01/2021,12/31/2021
150010,MSPB-1,1.028733,,01/01/2021,12/31/2021
150011,MSPB-1,1.009858,,01/01/2021,12/31/2021
150012,MSPB-1,0.995733,,01/01/2021,12/31/2021
150015,MSPB-1,0.968868,,01/01/2021,12/31/2021
150017,MSPB-1,1.047522,,01/01/2021,12/31/2021
150018,MSPB-1,0.986133,,01/01/2021,12/31/2021
150021,MSPB-1,1.033592,,01/01/2021,12/31/2021
150022,MSPB-1,0.969195,,01/01/2021,12/31/2021
150023,MSPB-1,1.010486,,01/01/2021,12/31/2021
150024,MSPB-1,0.956049,,01/01/2021,12/31/2021
150026,MSPB-1,1.001501,,01/01/2021,12/31/2021
150030,MSPB-1,1.020666,,01/01/2021,12/31/2021
150034,MSPB-1,1.041696,,01/01/2021,12/31/2021
150035,MSPB-1,1.074806,,01/01/2021,12/31/2021
150037,MSPB-1,1.008530,,01/01/2021,12/31/2021
150042,MSPB-1,1.113064,,01/01/2021,12/31/2021
150044,MSPB-1,1.106598,,01/01/2021,12/31/2021
150045,MSPB-1,1.031378,,01/01/2021,12/31/2021
150046,MSPB-1,0.994881,,01/01/2021,12/31/2021
150047,MSPB-1,1.016497,,01/01/2021,12/31/2021
150048,MSPB-1,0.995134,,01/01/2021,12/31/2021
150051,MSPB-1,0.978676,,01/01/2021,12/31/2021
150056,MSPB-1,1.050143,,01/01/2021,12/31/2021
150057,MSPB-1,0.936428,,01/01/2021,12/31/2021
150058,MSPB-1,0.985815,,01/01/2021,12/31/2021
150059,MSPB-1,1.067757,,01/01/2021,12/31/2021
150061,MSPB-1,1.072830,,01/01/2021,12/31/2021
150065,MSPB-1,1.017972,,01/01/2021,12/31/2021
150069,MSPB-1,1.054274,,01/01/2021,12/31/2021
150072,MSPB-1,1.021766,,01/01/2021,12/31/2021
150074,MSPB-1,1.021785,,01/01/2021,12/31/2021
150075,MSPB-1,0.843883,,01/01/2021,12/31/2021
150076,MSPB-1,0.936619,,01/01/2021,12/31/2021
150082,MSPB-1,1.068390,,01/01/2021,12/31/2021
150084,MSPB-1,1.023125,,01/01/2021,12/31/2021
150086,MSPB-1,1.023384,,01/01/2021,12/31/2021
150088,MSPB-1,0.969589,,01/01/2021,12/31/2021
150089,MSPB-1,1.000419,,01/01/2021,12/31/2021
150090,MSPB-1,1.048135,,01/01/2021,12/31/2021
150091,MSPB-1,0.928354,,01/01/2021,12/31/2021
150097,MSPB-1,0.975419,,01/01/2021,12/31/2021
150100,MSPB-1,1.041405,,01/01/2021,12/31/2021
150101,MSPB-1,0.914904,,01/01/2021,12/31/2021
150102,MSPB-1,0.905528,,01/01/2021,12/31/2021
150104,MSPB-1,0.957983,,01/01/2021,12/31/2021
150109,MSPB-1,0.983812,,01/01/2021,12/31/2021
150112,MSPB-1,0.968896,,01/01/2021,12/31/2021
150113,MSPB-1,0.980934,,01/01/2021,12/31/2021
150115,MSPB-1,0.941067,,01/01/2021,12/31/2021
150125,MSPB-1,1.099291,,01/01/2021,12/31/2021
150126,MSPB-1,1.011554,,01/01/2021,12/31/2021
150128,MSPB-1,1.067726,,01/01/2021,12/31/2021
150133,MSPB-1,0.997487,,01/01/2021,12/31/2021
150146,MSPB-1,0.887810,,01/01/2021,12/31/2021
150149,MSPB-1,0.870989,,01/01/2021,12/31/2021
150150,MSPB-1,0.991154,,01/01/2021,12/31/2021
150153,MSPB-1,0.936210,,01/01/2021,12/31/2021
150157,MSPB-1,0.936053,,01/01/2021,12/31/2021
150158,MSPB-1,0.968981,,01/01/2021,12/31/2021
150160,MSPB-1,0.885939,,01/01/2021,12/31/2021
150161,MSPB-1,1.020071,,01/01/2021,12/31/2021
150162,MSPB-1,0.979806,,01/01/2021,12/31/2021
150165,MSPB-1,0.986923,,01/01/2021,12/31/2021
150166,MSPB-1,1.102594,,01/01/2021,12/31/2021
150167,MSPB-1,0.969120,,01/01/2021,12/31/2021
150168,MSPB-1,0.956115,,01/01/2021,12/31/2021
150169,MSPB-1,1.051587,,01/01/2021,12/31/2021
150172,MSPB-1,1.037321,,01/01/2021,12/31/2021
150173,MSPB-1,1.034455,,01/01/2021,12/31/2021
150177,MSPB-1,0.896098,,01/01/2021,12/31/2021
150179,MSPB-1,1.019465,,01/01/2021,12/31/2021
150181,MSPB-1,0.921617,,01/01/2021,12/31/2021
150183,MSPB-1,0.910880,,01/01/2021,12/31/2021
150191,MSPB-1,N/A,1,01/01/2021,12/31/2021
160001,MSPB-1,0.852444,,01/01/2021,12/31/2021
160005,MSPB-1,0.973670,,01/01/2021,12/31/2021
160008,MSPB-1,0.961420,,01/01/2021,12/31/2021
160013,MSPB-1,0.806427,,01/01/2021,12/31/2021
160016,MSPB-1,0.948348,,01/01/2021,12/31/2021
160028,MSPB-1,0.956859,,01/01/2021,12/31/2021
160029,MSPB-1,0.947403,,01/01/2021,12/31/2021
160030,MSPB-1,0.990735,,01/01/2021,12/31/2021
160032,MSPB-1,0.852682,,01/01/2021,12/31/2021
160033,MSPB-1,0.985228,,01/01/2021,12/31/2021
160040,MSPB-1,0.971781,,01/01/2021,12/31/2021
160045,MSPB-1,0.942401,,01/01/2021,12/31/2021
160047,MSPB-1,0.979536,,01/01/2021,12/31/2021
160057,MSPB-1,0.952568,,01/01/2021,12/31/2021
160058,MSPB-1,1.055908,,01/01/2021,12/31/2021
160064,MSPB-1,1.002847,,01/01/2021,12/31/2021
160067,MSPB-1,0.893070,,01/01/2021,12/31/2021
160069,MSPB-1,0.926931,,01/01/2021,12/31/2021
160079,MSPB-1,0.934294,,01/01/2021,12/31/2021
160080,MSPB-1,0.962318,,01/01/2021,12/31/2021
160082,MSPB-1,0.966060,,01/01/2021,12/31/2021
160083,MSPB-1,0.992641,,01/01/2021,12/31/2021
160089,MSPB-1,1.065418,,01/01/2021,12/31/2021
160101,MSPB-1,0.905106,,01/01/2021,12/31/2021
160104,MSPB-1,0.923899,,01/01/2021,12/31/2021
160110,MSPB-1,0.932828,,01/01/2021,12/31/2021
160112,MSPB-1,0.957628,,01/01/2021,12/31/2021
160117,MSPB-1,0.968321,,01/01/2021,12/31/2021
160124,MSPB-1,0.974179,,01/01/2021,12/31/2021
160146,MSPB-1,0.973416,,01/01/2021,12/31/2021
160147,MSPB-1,0.867395,,01/01/2021,12/31/2021
160153,MSPB-1,1.017167,,01/01/2021,12/31/2021
170006,MSPB-1,0.999149,,01/01/2021,12/31/2021
170009,MSPB-1,0.973269,,01/01/2021,12/31/2021
170012,MSPB-1,1.072560,,01/01/2021,12/31/2021
170013,MSPB-1,1.048854,,01/01/2021,12/31/2021
170014,MSPB-1,1.120124,,01/01/2021,12/31/2021
170016,MSPB-1,0.990867,,01/01/2021,12/31/2021
170017,MSPB-1,1.059263,,01/01/2021,12/31/2021
170020,MSPB-1,0.994764,,01/01/2021,12/31/2021
170023,MSPB-1,1.008323,,01/01/2021,12/31/2021
170027,MSPB-1,1.062873,,01/01/2021,12/31/2021
170040,MSPB-1,1.010186,,01/01/2021,12/31/2021
170049,MSPB-1,0.990323,,01/01/2021,12/31/2021
170068,MSPB-1,1.038378,,01/01/2021,12/31/2021
170074,MSPB-1,1.024701,,01/01/2021,12/31/2021
170075,MSPB-1,0.861503,,01/01/2021,12/31/2021
170086,MSPB-1,1.037852,,01/01/2021,12/31/2021
170103,MSPB-1,1.066125,,01/01/2021,12/31/2021
170104,MSPB-1,0.992411,,01/01/2021,12/31/2021
170105,MSPB-1,0.904842,,01/01/2021,12/31/2021
170109,MSPB-1,0.990841,,01/01/2021,12/31/2021
170110,MSPB-1,0.884835,,01/01/2021,12/31/2021
170120,MSPB-1,0.966738,,01/01/2021,12/31/2021
170122,MSPB-1,1.003970,,01/01/2021,12/31/2021
170123,MSPB-1,0.992992,,01/01/2021,12/31/2021
170137,MSPB-1,0.946303,,01/01/2021,12/31/2021
170142,MSPB-1,0.983068,,01/01/2021,12/31/2021
170145,MSPB-1,0.995597,,01/01/2021,12/31/2021
170146,MSPB-1,0.976420,,01/01/2021,12/31/2021
170150,MSPB-1,0.951139,,01/01/2021,12/31/2021
170166,MSPB-1,0.867658,,01/01/2021,12/31/2021
170175,MSPB-1,1.031146,,01/01/2021,12/31/2021
170176,MSPB-1,1.040879,,01/01/2021,12/31/2021
170182,MSPB-1,1.001343,,01/01/2021,12/31/2021
170183,MSPB-1,0.874627,,01/01/2021,12/31/2021
170185,MSPB-1,1.026509,,01/01/2021,12/31/2021
170186,MSPB-1,0.998089,,01/01/2021,12/31/2021
170187,MSPB-1,0.974698,,01/01/2021,12/31/2021
170188,MSPB-1,0.869044,,01/01/2021,12/31/2021
170190,MSPB-1,0.886879,,01/01/2021,12/31/2021
170191,MSPB-1,1.020781,,01/01/2021,12/31/2021
170194,MSPB-1,0.975956,,01/01/2021,12/31/2021
170196,MSPB-1,0.965039,,01/01/2021,12/31/2021
170197,MSPB-1,0.977439,,01/01/2021,12/31/2021
170198,MSPB-1,0.837689,,01/01/2021,12/31/2021
170199,MSPB-1,N/A,1,01/01/2021,12/31/2021
170200,MSPB-1,0.946540,,01/01/2021,12/31/2021
170203,MSPB-1,0.960592,,01/01/2021,12/31/2021
170204,MSPB-1,1.092786,,01/01/2021,12/31/2021
180001,MSPB-1,1.005326,,01/01/2021,12/31/2021
180002,MSPB-1,0.906823,,01/01/2021,12/31/2021
180004,MSPB-1,1.068795,,01/01/2021,12/31/2021
180005,MSPB-1,1.060933,,01/01/2021,12/31/2021
180009,MSPB-1,0.954286,,01/01/2021,12/31/2021
180010,MSPB-1,1.040886,,01/01/2021,12/31/2021
180011,MSPB-1,0.960970,,01/01/2021,12/31/2021
180012,MSPB-1,1.018210,,01/01/2021,12/31/2021
180013,MSPB-1,1.054629,,01/01/2021,12/31/2021
180016,MSPB-1,1.053817,,01/01/2021,12/31/2021
180017,MSPB-1,0.959570,,01/01/2021,12/31/2021
180018,MSPB-1,0.990879,,01/01/2021,12/31/2021
180019,MSPB-1,0.950958,,01/01/2021,12/31/2021
180020,MSPB-1,0.853858,,01/01/2021,12/31/2021
180024,MSPB-1,0.919606,,01/01/2021,12/31/2021
180025,MSPB-1,0.893993,,01/01/2021,12/31/2021
180027,MSPB-1,0.972157,,01/01/2021,12/31/2021
180029,MSPB-1,0.995877,,01/01/2021,12/31/2021
180035,MSPB-1,1.030350,,01/01/2021,12/31/2021
180038,MSPB-1,1.001283,,01/01/2021,12/31/2021
180040,MSPB-1,1.000404,,01/01/2021,12/31/2021
180043,MSPB-1,0.999529,,01/01/2021,12/31/2021
180044,MSPB-1,0.963394,,01/01/2021,12/31/2021
180045,MSPB-1,1.074628,,01/01/2021,12/31/2021
180046,MSPB-1,0.939966,,01/01/2021,12/31/2021
180048,MSPB-1,1.028217,,01/01/2021,12/31/2021
180049,MSPB-1,0.958243,,01/01/2021,12/31/2021
180050,MSPB-1,0.904634,,01/01/2021,12/31/2021
180051,MSPB-1,1.031867,,01/01/2021,12/31/2021
180056,MSPB-1,1.055634,,01/01/2021,12/31/2021
180064,MSPB-1,0.979180,,01/01/2021,12/31/2021
180066,MSPB-1,0.936693,,01/01/2021,12/31/2021
180067,MSPB-1,1.054015,,01/01/2021,12/31/2021
180069,MSPB-1,0.904796,,01/01/2021,12/31/2021
180070,MSPB-1,0.939359,,01/01/2021,12/31/2021
180078,MSPB-1,1.038656,,01/01/2021,12/31/2021
180079,MSPB-1,0.974682,,01/01/2021,12/31/2021
180080,MSPB-1,1.025452,,01/01/2021,12/31/2021
180087,MSPB-1,0.950086,,01/01/2021,12/31/2021
180088,MSPB-1,0.993190,,01/01/2021,12/31/2021
180092,MSPB-1,0.950445,,01/01/2021,12/31/2021
180093,MSPB-1,0.982004,,01/01/2021,12/31/2021
180095,MSPB-1,1.071714,,01/01/2021,12/31/2021
180101,MSPB-1,1.028307,,01/01/2021,12/31/2021
180102,MSPB-1,0.996779,,01/01/2021,12/31/2021
180103,MSPB-1,1.053597,,01/01/2021,12/31/2021
180104,MSPB-1,1.017821,,01/01/2021,12/31/2021
180105,MSPB-1,0.933800,,01/01/2021,12/31/2021
180106,MSPB-1,1.084566,,01/01/2021,12/31/2021
180115,MSPB-1,0.980654,,01/01/2021,12/31/2021
180116,MSPB-1,1.075544,,01/01/2021,12/31/2021
180124,MSPB-1,0.984937,,01/01/2021,12/31/2021
180127,MSPB-1,0.994714,,01/01/2021,12/31/2021
180128,MSPB-1,0.900878,,01/01/2021,12/31/2021
180130,MSPB-1,1.004043,,01/01/2021,12/31/2021
180132,MSPB-1,0.977943,,01/01/2021,12/31/2021
180138,MSPB-1,0.942369,,01/01/2021,12/31/2021
180139,MSPB-1,0.906500,,01/01/2021,12/31/2021
180141,MSPB-1,1.077371,,01/01/2021,12/31/2021
180143,MSPB-1,0.954258,,01/01/2021,12/31/2021
180149,MSPB-1,0.871556,,01/01/2021,12/31/2021
180154,MSPB-1,0.894638,,01/01/2021,12/31/2021
190002,MSPB-1,1.047969,,01/01/2021,12/31/2021
190004,MSPB-1,1.052706,,01/01/2021,12/31/2021
190005,MSPB-1,1.071158,,01/01/2021,12/31/2021
190006,MSPB-1,1.053453,,01/01/2021,12/31/2021
190007,MSPB-1,1.282619,,01/01/2021,12/31/2021
190008,MSPB-1,1.054973,,01/01/2021,12/31/2021
190011,MSPB-1,1.045958,,01/01/2021,12/31/2021
190013,MSPB-1,0.987358,,01/01/2021,12/31/2021
190014,MSPB-1,1.068645,,01/01/2021,12/31/2021
190015,MSPB-1,1.145740,,01/01/2021,12/31/2021
190017,MSPB-1,1.073614,,01/01/2021,12/31/2021
190019,MSPB-1,1.060326,,01/01/2021,12/31/2021
190020,MSPB-1,1.154444,,01/01/2021,12/31/2021
190025,MSPB-1,1.051485,,01/01/2021,12/31/2021
190026,MSPB-1,1.053562,,01/01/2021,12/31/2021
190027,MSPB-1,1.062098,,01/01/2021,12/31/2021
190034,MSPB-1,1.007188,,01/01/2021,12/31/2021
190036,MSPB-1,1.022879,,01/01/2021,12/31/2021
190039,MSPB-1,1.082746,,01/01/2021,12/31/2021
190040,MSPB-1,0.956005,,01/01/2021,12/31/2021
190041,MSPB-1,1.020193,,01/01/2021,12/31/2021
190044,MSPB-1,1.170321,,01/01/2021,12/31/2021
190045,MSPB-1,0.990444,,01/01/2021,12/31/2021
190046,MSPB-1,1.067363,,01/01/2021,12/31/2021
190050,MSPB-1,1.161144,,01/01/2021,12/31/2021
190053,MSPB-1,1.139011,,01/01/2021,12/31/2021
190054,MSPB-1,1.083455,,01/01/2021,12/31/2021
190060,MSPB-1,0.996955,,01/01/2021,12/31/2021
190064,MSPB-1,1.034291,,01/01/2021,12/31/2021
190065,MSPB-1,1.005431,,01/01/2021,12/31/2021
190079,MSPB-1,0.945335,,01/01/2021,12/31/2021
190081,MSPB-1,1.226934,,01/01/2021,12/31/2021
190086,MSPB-1,1.242476,,01/01/2021,12/31/2021
190088,MSPB-1,1.018969,,01/01/2021,12/31/2021
190090,MSPB-1,1.177740,,01/01/2021,12/31/2021
190098,MSPB-1,1.116576,,01/01/2021,12/31/2021
190099,MSPB-1,1.119738,,01/01/2021,12/31/2021
190102,MSPB-1,1.029662,,01/01/2021,12/31/2021
190106,MSPB-1,1.168721,,01/01/2021,12/31/2021
190111,MSPB-1,1.108545,,01/01/2021,12/31/2021
190114,MSPB-1,1.144379,,01/01/2021,12/31/2021
190116,MSPB-1,1.066936,,01/01/2021,12/31/2021
190118,MSPB-1,1.064148,,01/01/2021,12/31/2021
190125,MSPB-1,1.085300,,01/01/2021,12/31/2021
190128,MSPB-1,0.932043,,01/01/2021,12/31/2021
190133,MSPB-1,1.134630,,01/01/2021,12/31/2021
190140,MSPB-1,1.301868,,01/01/2021,12/31/2021
190144,MSPB-1,1.152581,,01/01/2021,12/31/2021
190145,MSPB-1,1.078287,,01/01/2021,12/31/2021
190146,MSPB-1,0.983958,,01/01/2021,12/31/2021
190151,MSPB-1,1.253126,,01/01/2021,12/31/2021
190160,MSPB-1,1.011982,,01/01/2021,12/31/2021
190164,MSPB-1,1.155685,,01/01/2021,12/31/2021
190167,MSPB-1,1.107578,,01/01/2021,12/31/2021
190176,MSPB-1,1.028673,,01/01/2021,12/31/2021
190183,MSPB-1,0.982629,,01/01/2021,12/31/2021
190184,MSPB-1,0.944750,,01/01/2021,12/31/2021
190190,MSPB-1,0.968465,,01/01/2021,12/31/2021
190201,MSPB-1,1.029649,,01/01/2021,12/31/2021
190202,MSPB-1,0.976872,,01/01/2021,12/31/2021
190204,MSPB-1,1.072455,,01/01/2021,12/31/2021
190208,MSPB-1,1.105063,,01/01/2021,12/31/2021
190218,MSPB-1,1.181505,,01/01/2021,12/31/2021
190241,MSPB-1,1.320996,,01/01/2021,12/31/2021
190245,MSPB-1,1.042640,,01/01/2021,12/31/2021
190251,MSPB-1,0.969622,,01/01/2021,12/31/2021
190255,MSPB-1,N/A,1,01/01/2021,12/31/2021
190256,MSPB-1,0.940173,,01/01/2021,12/31/2021
190259,MSPB-1,1.048817,,01/01/2021,12/31/2021
190266,MSPB-1,0.946351,,01/01/2021,12/31/2021
190267,MSPB-1,0.961005,,01/01/2021,12/31/2021
190270,MSPB-1,1.030326,,01/01/2021,12/31/2021
190274,MSPB-1,1.016555,,01/01/2021,12/31/2021
190278,MSPB-1,0.909702,,01/01/2021,12/31/2021
190298,MSPB-1,0.942558,,01/01/2021,12/31/2021
190300,MSPB-1,1.081499,,01/01/2021,12/31/2021
190302,MSPB-1,N/A,1,01/01/2021,12/31/2021
190303,MSPB-1,0.927345,,01/01/2021,12/31/2021
190308,MSPB-1,0.888634,,01/01/2021,12/31/2021
190312,MSPB-1,1.148284,,01/01/2021,12/31/2021
190313,MSPB-1,0.935400,,01/01/2021,12/31/2021
190314,MSPB-1,N/A,1,01/01/2021,12/31/2021
190315,MSPB-1,0.755586,,01/01/2021,12/31/2021
190316,MSPB-1,1.089341,,01/01/2021,12/31/2021
190317,MSPB-1,N/A,1,01/01/2021,12/31/2021
190318,MSPB-1,1.119257,,01/01/2021,12/31/2021
200001,MSPB-1,0.910599,,01/01/2021,12/31/2021
200008,MSPB-1,1.012370,,01/01/2021,12/31/2021
200009,MSPB-1,1.007848,,01/01/2021,12/31/2021
200018,MSPB-1,0.920155,,01/01/2021,12/31/2021
200019,MSPB-1,0.955814,,01/01/2021,12/31/2021
200020,MSPB-1,0.910251,,01/01/2021,12/31/2021
200021,MSPB-1,0.804117,,01/01/2021,12/31/2021
200024,MSPB-1,0.977781,,01/01/2021,12/31/2021
200031,MSPB-1,0.825481,,01/01/2021,12/31/2021
200033,MSPB-1,0.975011,,01/01/2021,12/31/2021
200034,MSPB-1,0.929152,,01/01/2021,12/31/2021
200037,MSPB-1,0.896961,,01/01/2021,12/31/2021
200039,MSPB-1,0.952232,,01/01/2021,12/31/2021
200041,MSPB-1,0.987703,,01/01/2021,12/31/2021
200050,MSPB-1,0.907648,,01/01/2021,12/31/2021
200052,MSPB-1,0.824689,,01/01/2021,12/31/2021
200063,MSPB-1,0.941381,,01/01/2021,12/31/2021
220001,MSPB-1,1.003530,,01/01/2021,12/31/2021
220002,MSPB-1,0.951064,,01/01/2021,12/31/2021
220008,MSPB-1,0.986736,,01/01/2021,12/31/2021
220010,MSPB-1,1.009005,,01/01/2021,12/31/2021
220011,MSPB-1,0.996589,,01/01/2021,12/31/2021
220012,MSPB-1,0.998121,,01/01/2021,12/31/2021
220015,MSPB-1,0.962925,,01/01/2021,12/31/2021
220016,MSPB-1,0.931132,,01/01/2021,12/31/2021
220017,MSPB-1,1.070563,,01/01/2021,12/31/2021
220019,MSPB-1,0.958460,,01/01/2021,12/31/2021
220020,MSPB-1,0.999121,,01/01/2021,12/31/2021
220024,MSPB-1,0.981676,,01/01/2021,12/31/2021
220029,MSPB-1,0.982456,,01/01/2021,12/31/2021
220030,MSPB-1,0.991394,,01/01/2021,12/31/2021
220031,MSPB-1,1.009671,,01/01/2021,12/31/2021
220033,MSPB-1,0.989102,,01/01/2021,12/31/2021
220035,MSPB-1,0.946458,,01/01/2021,12/31/2021
220036,MSPB-1,1.096570,,01/01/2021,12/31/2021
220046,MSPB-1,1.026024,,01/01/2021,12/31/2021
220049,MSPB-1,0.991932,,01/01/2021,12/31/2021
220052,MSPB-1,0.933137,,01/01/2021,12/31/2021
220060,MSPB-1,0.954893,,01/01/2021,12/31/2021
220062,MSPB-1,0.881702,,01/01/2021,12/31/2021
220063,MSPB-1,0.988562,,01/01/2021,12/31/2021
220065,MSPB-1,0.925073,,01/01/2021,12/31/2021
220066,MSPB-1,1.013533,,01/01/2021,12/31/2021
220070,MSPB-1,1.035957,,01/01/2021,12/31/2021
220071,MSPB-1,0.991895,,01/01/2021,12/31/2021
220073,MSPB-1,0.970621,,01/01/2021,12/31/2021
220074,MSPB-1,1.002966,,01/01/2021,12/31/2021
220075,MSPB-1,0.941229,,01/01/2021,12/31/2021
220077,MSPB-1,1.027601,,01/01/2021,12/31/2021
220080,MSPB-1,1.021924,,01/01/2021,12/31/2021
220083,MSPB-1,0.967250,,01/01/2021,12/31/2021
220084,MSPB-1,0.971595,,01/01/2021,12/31/2021
220086,MSPB-1,0.996309,,01/01/2021,12/31/2021
220088,MSPB-1,0.999240,,01/01/2021,12/31/2021
220090,MSPB-1,0.992392,,01/01/2021,12/31/2021
220095,MSPB-1,1.023338,,01/01/2021,12/31/2021
220098,MSPB-1,0.935709,,01/01/2021,12/31/2021
220100,MSPB-1,0.967367,,01/01/2021,12/31/2021
220101,MSPB-1,0.941075,,01/01/2021,12/31/2021
220105,MSPB-1,0.970107,,01/01/2021,12/31/2021
220108,MSPB-1,0.947965,,01/01/2021,12/31/2021
220110,MSPB-1,1.024079,,01/01/2021,12/31/2021
220111,MSPB-1,0.990899,,01/01/2021,12/31/2021
220116,MSPB-1,1.010489,,01/01/2021,12/31/2021
220119,MSPB-1,0.916516,,01/01/2021,12/31/2021
220135,MSPB-1,0.989265,,01/01/2021,12/31/2021
220163,MSPB-1,1.034653,,01/01/2021,12/31/2021
220171,MSPB-1,0.992558,,01/01/2021,12/31/2021
220175,MSPB-1,1.027254,,01/01/2021,12/31/2021
220176,MSPB-1,0.978272,,01/01/2021,12/31/2021
220177,MSPB-1,0.849594,,01/01/2021,12/31/2021
230002,MSPB-1,0.964066,,01/01/2021,12/31/2021
230003,MSPB-1,0.878689,,01/01/2021,12/31/2021
230005,MSPB-1,0.936265,,01/01/2021,12/31/2021
230013,MSPB-1,N/A,1,01/01/2021,12/31/2021
230015,MSPB-1,0.939792,,01/01/2021,12/31/2021
230017,MSPB-1,0.896139,,01/01/2021,12/31/2021
230019,MSPB-1,0.962151,,01/01/2021,12/31/2021
230020,MSPB-1,1.038620,,01/01/2021,12/31/2021
230021,MSPB-1,0.939591,,01/01/2021,12/31/2021
230022,MSPB-1,0.908538,,01/01/2021,12/31/2021
230024,MSPB-1,0.992724,,01/01/2021,12/31/2021
230029,MSPB-1,0.986217,,01/01/2021,12/31/2021
230030,MSPB-1,0.954930,,01/01/2021,12/31/2021
230031,MSPB-1,0.900324,,01/01/2021,12/31/2021
230035,MSPB-1,0.818341,,01/01/2021,12/31/2021
230036,MSPB-1,0.903916,,01/01/2021,12/31/2021
230037,MSPB-1,0.856997,,01/01/2021,12/31/2021
230038,MSPB-1,0.966174,,01/01/2021,12/31/2021
230041,MSPB-1,0.985968,,01/01/2021,12/31/2021
230046,MSPB-1,0.992434,,01/01/2021,12/31/2021
230047,MSPB-1,1.000293,,01/01/2021,12/31/2021
230053,MSPB-1,0.999876,,01/01/2021,12/31/2021
230054,MSPB-1,1.000288,,01/01/2021,12/31/2021
230055,MSPB-1,0.898139,,01/01/2021,12/31/2021
230058,MSPB-1,0.861309,,01/01/2021,12/31/2021
230059,MSPB-1,0.922410,,01/01/2021,12/31/2021
230066,MSPB-1,0.960717,,01/01/2021,12/31/2021
230069,MSPB-1,0.899256,,01/01/2021,12/31/2021
230070,MSPB-1,1.016041,,01/01/2021,12/31/2021
230071,MSPB-1,0.847885,,01/01/2021,12/31/2021
230072,MSPB-1,0.888441,,01/01/2021,12/31/2021
230075,MSPB-1,0.940793,,01/01/2021,12/31/2021
